544.27435,-90.95882,-0.9076804,0.41966212
256.6892,-103.656006,-0.891436,0.45314676
539.345,-192.14224,-0.93206227,-0.36229807
338.19366,-170.27148,0.075928,0.99711335
263.47845,-1.5204023,-0.9606581,0.27773392
402.88464,-61.663002,-0.9847956,0.17371725
488.8852,-181.75621,-0.6424022,-0.7663677
353.56958,-96.75953,-0.17827386,-0.98398095
285.05518,-144.56862,0.92618823,-0.37706158
160.58612,-123.16021,0.31402227,0.9494156
408.60138,-267.03894,-0.99727476,0.07377699
110.637825,-53.09239,0.79406387,0.6078344
249.64186,-10.8507185,-0.7381157,0.674674
480.69427,-107.106285,-0.9961264,-0.087933525
80.91109,-62.552586,0.9413698,0.33737677
462.47333,-160.36612,-0.42675516,-0.90436715
0.0,-184.61212,0.09560512,-0.9954194
490.3796,-218.44002,-0.3956726,-0.9183916
83.00074,-39.843166,0.9958631,-0.09086606
599.86896,-228.85054,-0.11562505,-0.9932929
558.4639,-246.46709,-0.4482515,-0.8939075
74.414925,-256.21194,-0.5417413,0.84054524
162.04193,-51.401794,-0.33109927,0.9435959
125.05013,-103.24699,0.8447141,0.53521776
145.00316,-213.60497,0.20444538,0.978878
312.88458,-62.31412,-0.7897626,-0.6134125
279.3534,-143.87306,0.9329433,0.36002332
435.45993,-133.81932,-0.9292778,0.36938158
341.42413,-86.18338,-0.7528899,-0.65814656
194.92177,-22.71104,-0.4608309,0.887488
262.22327,-269.63275,-0.8681669,0.49627233
476.64105,-53.68675,-0.9173786,0.39801565
149.70428,-159.41591,0.35116982,0.9363118
483.45706,-161.07686,0.36357093,-0.9315665
361.188,-0.0,-0.9549118,0.29688975
435.42178,-89.32697,-0.8629463,-0.5052957
265.71558,-217.0107,-0.57648,0.8171113
84.044464,-107.88717,0.8186288,0.57432294
226.34474,-0.074609414,-0.99654615,0.08304171
567.0141,-223.02156,0.054050095,-0.9985382
359.15848,-281.65536,-0.12715766,-0.99188244
211.36218,-108.39426,0.6805851,0.732669
467.61267,-65.87465,-0.9682076,-0.250148
70.5564,-99.47751,0.922387,0.38626704
398.8731,-46.201035,-0.999913,-0.01319364
527.1059,-147.75708,-0.99247885,-0.12241666
327.02686,-127.259026,0.23224525,0.97265726
374.41782,-184.66148,-0.8756863,-0.48288053
514.6489,-134.0203,-0.98379403,0.17930223
158.0753,-170.74347,-0.1195085,0.9928332
597.4886,-235.64651,-0.78525627,0.61917096
488.9583,-153.48761,-0.5467256,-0.8373119
69.662994,-207.04156,-0.84807295,0.52987945
36.04674,-205.90779,-0.99966073,0.026048433
160.54224,-133.12871,-0.17445807,0.9846647
159.86949,-245.22285,-0.90485483,0.42572042
189.33449,-89.592224,-0.99794817,-0.06402681
20.083836,-225.3748,-0.97010165,0.2426991
429.07452,-125.06094,0.44792318,0.8940721
200.05928,-0.22885844,-0.9798163,-0.19989991
441.82416,-119.42416,-0.044531547,0.999008
176.18011,-204.54913,0.99645907,-0.08407998
496.49255,-209.97934,-0.5773821,-0.81647414
265.85086,-124.10524,-0.59906083,0.8007035
575.509,-220.51402,-0.97993326,-0.19932589
94.86793,-228.14967,0.112879194,0.9936088
269.58896,-274.3421,-0.26529512,0.9641672
97.894455,-237.75346,0.28211263,0.95938134
224.07343,-31.477594,-0.32521167,0.94564134
459.55606,-293.77676,0.25641033,0.966568
228.9403,-234.79256,0.42793006,0.9038119
178.85028,-51.234844,-0.71389806,0.7002496
304.2515,-90.71167,-0.991908,0.12695888
20.644346,-162.5364,-0.5407498,-0.84118336
600.0,-168.86478,-0.10811399,-0.99413854
122.67427,-145.36478,0.5827151,0.81267655
246.64786,-50.488758,-0.8505013,0.52597296
366.41525,-86.62013,-0.9972615,0.07395554
443.39438,-94.85366,-0.54503924,-0.83841056
348.15543,-63.03338,-0.98524,-0.17117898
165.87978,-75.101845,-0.50225806,0.8647177
349.11594,-163.45091,-0.12952806,-0.9915758
454.6656,-131.26167,-0.67812544,-0.7349462
439.75232,-185.44005,-0.97933155,-0.20226142
393.70938,-82.49508,-0.97038126,-0.24157853
432.06308,-150.57211,-0.28103322,-0.9596981
136.02783,-57.638535,0.3633946,0.9316354
25.508383,-213.78741,-0.99484146,0.10144191
49.723553,-244.79161,-0.87684065,0.4807811
315.26648,-82.805466,-0.99700826,-0.07729528
132.24527,-145.89536,0.99998814,-0.004862048
457.1777,-96.353584,-0.74858844,-0.66303486
360.83466,-81.85282,-0.96147054,-0.27490783
328.39355,-281.48483,-0.32963184,-0.94410944
97.056694,-271.046,-0.19355811,0.9810888
468.6167,-99.59832,-0.9920533,0.125819
428.24734,-90.01496,-0.97979933,-0.19998321
436.71606,-222.98726,-0.9992298,-0.03923961
221.52959,-45.119255,-0.86762017,0.49722764
39.780895,-183.16623,-0.9948911,-0.10095363
297.00726,-261.29282,-0.9936344,-0.11265308
485.8258,-143.75061,-0.25456887,-0.9670546
150.93129,-62.752304,-0.7580339,0.6522152
278.32956,-82.15434,-0.84801656,-0.52996975
257.53323,-42.584656,-0.9087259,0.41739333
276.95602,-53.95917,-0.91167283,0.41091675
458.74994,-125.48316,-0.9784115,-0.20666589
583.38165,-135.30112,-0.94552755,-0.32554212
596.8353,-0.95021844,-0.9029943,0.42965272
98.91406,-188.44899,-0.012364496,0.9999235
83.542656,-244.37953,-0.54820895,0.8363413
19.081524,-140.45232,0.9999264,0.012127718
505.48233,-33.116608,-0.8705653,-0.49205297
467.6659,-199.76721,-0.9299966,0.3675682
165.79205,-102.8682,-0.1546904,0.987963
394.32596,-299.4247,-0.99014455,0.1400494
234.12657,-252.16924,0.5627283,0.826642
538.34717,-273.03705,-0.44014025,-0.897929
170.62497,-59.405434,-0.47403148,0.8805079
570.29584,-28.759905,-0.98220086,0.18783352
373.72693,-54.076927,-0.97850204,-0.20623714
371.4994,-300.0,-0.9891665,-0.14679801
467.01086,-39.611057,-0.9107711,-0.41291168
340.14453,-57.90466,0.75447655,0.65632695
420.98846,-124.128296,0.91430193,-0.40503332
126.81007,-41.227974,0.3057878,0.9520996
344.64545,-121.66824,0.8391655,-0.5438762
164.98544,-144.95326,-0.29891673,0.9542792
141.48167,-91.0897,0.21940869,0.97563297
514.73,-86.18012,-0.96185225,-0.2735699
364.0096,-226.45,-0.7206248,-0.6933253
217.16144,-213.06627,0.0677665,0.99770117
600.0,-64.92709,-0.033781737,0.99942917
170.62285,-13.513186,-0.17560904,0.98445994
173.2952,-263.61023,-0.636315,0.77142936
148.944,-105.016655,-0.23468398,0.97207165
562.457,-107.14339,-0.37434515,0.9272894
504.14798,-221.30598,-0.6498588,-0.760055
206.30795,-0.40202862,0.8728933,0.48791125
458.21573,-153.45749,-0.72787267,-0.68571234
217.17822,-274.66327,-0.06921166,0.997602
340.17554,-246.70763,-0.79082,-0.61204886
484.2918,-230.28206,-0.93318844,-0.35938728
376.05984,-257.04684,-0.76167256,-0.6479621
529.1705,-78.98816,-0.99728394,0.07365277
96.66451,-285.46835,-0.29545036,0.9553581
290.72565,-46.193806,-0.79491645,-0.60671884
131.88565,-121.668945,0.44612056,0.8949729
180.28806,-1.6304123,-0.7281767,0.6853894
240.55772,-58.104496,-0.633017,0.7741379
183.4044,-28.75331,-0.56986284,0.82173985
202.88705,-61.874897,-0.68179685,0.7315416
346.31235,-28.041979,-0.9874184,-0.15812944
209.27911,-74.45923,-0.5173095,0.85579836
251.33597,-93.98501,-0.86707205,0.49818274
281.7055,-203.98152,-0.53225267,0.8465856
564.1473,-85.597244,-0.92304283,0.38469708
495.91776,-133.14903,-0.9103392,-0.41386312
201.92078,-288.66806,-0.26271662,0.9648731
414.14307,-78.01326,-0.8968873,-0.44225907
424.94394,-141.93362,-0.67429,-0.7384667
74.85084,-77.42952,0.94541186,0.32587782
62.324722,-112.26689,0.5520154,0.83383393
131.99744,-82.39803,0.4522503,0.891891
22.654291,-243.60272,-0.94475716,0.32777104
375.78058,-124.70782,-0.91756153,0.3975939
141.28879,-79.42894,0.15015009,0.98866326
353.99167,-45.969894,-0.9710528,0.2388648
491.21814,-68.624954,-0.91565007,-0.40197623
322.96237,-208.22485,-0.87334126,-0.48710883
0.0,-91.44465,0.07765776,0.99698013
124.14858,-211.64377,-0.0067848037,0.999977
490.38135,-241.92323,-0.48225287,-0.87603205
147.06671,-45.627167,-0.002447479,0.999997
71.17647,-146.27005,0.3111965,0.9503456
281.08865,-90.28169,-0.9949054,-0.10081299
137.63997,-129.88875,0.6358661,0.7717993
71.458466,-191.69196,-0.86963356,0.4936977
411.291,-5.1994643,-0.99127364,-0.13182019
227.7707,-70.35759,-0.54759306,0.8367447
474.62262,-291.33463,-0.8583972,-0.51298565
600.0,-50.215416,-0.18567026,0.9826122
29.377287,-234.50308,-0.803128,0.59580654
288.13516,-156.82797,0.9496489,0.3133162
155.47464,-0.0,-0.40857863,0.91272324
452.34137,-211.68484,-0.9998193,0.019011047
120.36224,-3.6653445,-0.7439434,0.66824275
467.33115,-128.94731,-0.81767935,-0.575674
304.93292,-254.26596,-0.7633024,-0.64604145
277.6866,-187.59581,0.95573527,-0.29422805
42.59753,-71.211716,0.8021281,0.59715205
500.5201,-133.53987,-0.96709895,0.25440064
306.56232,-68.708084,-0.7741757,-0.63297075
333.42947,-75.436356,-0.99997175,0.007514915
93.22094,-73.6149,0.90724504,0.42060256
63.51278,-228.4931,-0.6810541,0.7322331
447.2274,-170.18657,-0.58063036,-0.81416726
333.48804,-127.24792,0.9472189,-0.32058775
265.46475,-163.43544,0.32226261,0.9466504
365.39282,-55.48644,-0.8848512,0.4658736
124.046486,-181.51161,-0.10405118,0.99457186
316.91147,-225.78154,-0.81553817,-0.57870317
389.99255,-277.27057,-0.635795,-0.77185804
362.22528,-209.20415,-0.79269147,-0.609623
273.57095,-244.65813,-0.66321015,0.74843323
402.82703,-228.47014,-0.9843268,-0.17635408
221.6599,-204.62486,0.0010671188,0.9999994
194.28676,-259.4643,-0.3382318,0.94106275
548.17786,-31.586485,-0.98528594,-0.17091382
343.63113,-156.43094,0.6793565,0.73380846
208.11705,-280.658,-0.2081309,0.978101
459.18613,-67.773506,-0.65759903,0.75336814
222.90356,-267.63477,0.109972306,0.9939347
102.44516,-300.0,-0.9815137,-0.19139183
348.53378,-150.26009,0.55073327,-0.8346813
220.058,-254.81894,0.33460823,0.9423573
449.89624,-91.90086,-0.55725497,-0.8303414
255.40143,-32.18865,-0.7849434,0.6195674
520.90155,-6.759883,-0.29215527,-0.95637095
372.1879,-81.037224,-0.8638723,-0.503711
445.0962,-97.01276,0.26743916,-0.96357477
472.0461,-158.9911,-0.7250361,-0.688711
434.7271,-159.95851,-0.3392076,-0.9407116
259.7542,-229.5415,-0.32264218,0.946521
588.2762,-242.38055,-0.9189914,-0.39427754
287.6317,-210.34898,-0.84144044,-0.5403498
368.60806,-69.46361,-0.8735354,-0.48676062
86.58068,-147.09642,0.40544388,0.91411996
423.06088,-268.68915,-0.99925715,0.038538292
38.71403,-258.90628,-0.9517091,0.30700144
69.51446,-266.98178,-0.05568984,0.9984481
444.38815,-81.84633,-0.9831973,-0.18254636
477.87152,-260.2482,0.035693217,-0.99936277
265.63272,-66.455025,-0.9990002,-0.044705424
208.15565,-85.59843,0.21340442,0.976964
375.39758,-134.90724,0.99486756,-0.10118546
214.18552,-100.90938,0.7207463,0.6931989
383.1027,-48.13851,-0.9971114,0.07595258
482.09564,-148.82628,-0.18293762,-0.9831246
267.2015,-148.35388,0.6852527,0.7283054
212.50351,-11.862251,-0.23010728,0.9731653
291.79523,-76.31738,-0.83298093,-0.55330163
161.23279,-264.5449,-0.694016,0.7199595
104.579155,-152.60616,0.7577388,0.65255797
187.2805,-265.84177,-0.64971405,0.76017874
193.439,-250.45537,-0.61896795,0.7854163
294.22452,-283.43124,-0.9466578,-0.32224074
176.7596,-89.162636,-0.99853724,-0.05406761
415.02933,-42.395805,-0.78230244,-0.6228988
301.02695,-230.3964,-0.97447205,0.22450882
458.13684,-199.33553,-0.57488275,-0.8182358
67.462494,-134.00378,0.53015697,0.84789956
442.77988,-69.31554,-0.89928186,-0.4373696
559.79895,-190.13521,-0.89353555,-0.4489924
63.395496,-272.59564,-0.57352334,0.8191892
487.8204,-40.27901,-0.9726035,-0.23247062
254.0765,-213.48372,-0.5262275,0.8503439
591.70166,-213.90894,-0.8381179,-0.5454891
32.76354,-0.19727856,-0.9838681,0.17889534
600.0,-174.67761,-0.9763909,-0.21601152
283.53506,-151.06743,-0.972213,-0.23409806
84.7929,-85.00913,0.76939917,0.6387683
221.40887,-240.42752,-0.8680042,0.49655664
519.3834,-164.61748,-0.9929388,-0.118627295
196.40718,-273.75546,-0.44572124,0.8951718
349.94714,-117.9407,0.9939436,0.1098915
43.583042,-226.39516,-0.88218755,0.4708983
154.1933,-88.602264,-0.13455576,0.990906
56.827583,-15.078325,0.41090423,0.9116786
304.0655,-201.14749,-0.76614165,0.64267176
184.49748,-0.16989473,-0.9799879,0.1990572
321.26343,-72.192764,-0.9987778,-0.04942546
462.49332,-21.678497,-0.8287473,-0.55962294
599.88684,-148.14143,-0.10869299,-0.9940754
340.86765,-129.63997,0.35442123,-0.93508583
167.52887,-286.54462,-0.74618876,0.66573447
285.73273,-39.948643,-0.84312004,-0.53772545
65.09356,-218.65921,-0.92842346,0.37152374
79.58463,-220.26013,-0.73284864,0.6803917
247.28542,-199.79245,0.99846244,-0.055432167
519.8947,-245.17705,-0.5602697,-0.82831025
541.5497,-141.68332,-0.9559958,-0.29338044
352.06467,-95.24755,-0.8998593,-0.43618023
478.7815,-219.78511,-0.8448729,-0.53496706
454.81262,-164.3446,-0.72406155,-0.68973535
485.97165,-126.10908,-0.73396057,-0.67919195
283.93518,-168.8259,0.7936497,0.608375
127.463264,-134.2601,0.83434564,0.5512415
308.25864,-82.476944,-0.88091946,-0.47326627
151.62807,-127.12766,0.41475737,0.9099321
228.97916,-84.12853,-0.5354262,0.84458196
505.5037,-146.42368,-0.93017185,-0.36712435
343.0978,-261.67953,-0.8359467,-0.5488108
247.21875,-261.08173,-0.9274116,0.37404218
64.52688,-215.28482,-0.9259429,0.37766358
540.0314,-121.399376,-0.9947613,0.10222491
409.69562,-298.56552,-0.7541039,-0.6567551
292.5207,-190.529,0.48029968,0.8771045
1.0714078,-246.4014,-0.9999938,0.0035336816
135.45988,-300.0,-0.9999272,-0.012060415
458.41287,-111.11135,-0.9242833,0.38170707
92.371346,-131.24982,0.28955758,0.9571606
104.8486,-63.90992,0.7498398,0.6616195
518.5123,-49.35546,-0.88213104,-0.47100398
12.886792,-182.13312,-0.84973985,-0.52720225
94.19032,-4.0078535,0.9282263,-0.37201613
239.55132,-243.9051,-0.60633796,0.7952071
64.45258,-244.34827,-0.5879777,0.80887717
371.48465,-195.3008,-0.64281285,-0.76602334
364.67566,-138.47816,0.66793215,0.7442221
270.1498,-133.95277,0.5495707,0.8354472
326.27338,-300.0,-0.9851376,-0.17176683
344.50455,-208.88771,-0.9794974,-0.20145704
47.954643,-203.09578,-0.99559903,-0.09371514
257.46793,-73.49291,-0.8566174,0.5159523
385.88364,-33.513153,-0.8533449,-0.5213468
569.73193,-179.16714,-0.99873674,-0.05024843
54.452248,-188.86005,-0.9948871,-0.1009937
102.64917,-214.41214,-0.41554138,0.9095743
523.9607,-220.00056,-0.72844625,-0.68510294
165.05382,-108.61061,0.020345304,0.999793
13.762196,-269.17947,-0.8408144,0.54132366
190.28505,-52.918243,-0.37926152,0.9252895
330.45813,-194.43852,-0.9373134,-0.34848768
429.4867,-164.7759,-0.76913357,-0.63908803
83.09576,-230.35747,0.0541279,0.998534
287.76062,-245.1225,-0.9824538,-0.18650652
585.42053,-106.0169,-0.19557533,0.98068875
446.3754,-114.23346,0.9964495,-0.08419303
196.27563,-87.65676,-0.86423945,-0.5030807
553.6949,-67.98017,-0.9991178,-0.04199589
434.76636,-254.56519,-0.75389385,-0.65699625
500.54782,-156.2105,-0.7170756,-0.6969954
20.468662,-105.629196,0.9910481,-0.13350461
481.46643,-206.41289,-0.4896747,-0.87190527
269.0185,-238.53662,0.6460342,0.76330847
97.45675,-116.855644,0.22553408,0.9742353
57.686504,-70.65074,0.9683858,0.2494574
226.47095,-294.1921,-0.12990206,0.99152684
60.85945,-255.78386,0.08383209,0.9964798
31.288137,-228.27911,-0.88923794,0.45744482
226.04887,-12.547525,-0.41503903,0.9098036
262.8302,-171.52968,0.20319255,0.97913885
598.38715,-255.458,0.3635436,0.93157727
180.42883,-87.82712,-0.0072291456,0.99997395
142.92139,-183.52386,0.38364777,0.92347944
448.29144,-124.89552,-0.84743816,-0.5308942
376.78708,-86.929504,-0.9938555,0.11068553
403.25684,-88.17336,-0.9062499,-0.42274237
426.07834,-134.64287,-0.94761056,-0.3194278
305.67615,-22.844904,-0.9179942,-0.39659384
35.48929,-243.95293,-0.98465526,0.17451066
267.28018,-34.192516,-0.99973893,0.022847328
499.08713,-258.15607,-0.8349139,-0.55038065
223.10446,-199.84314,-0.12077204,-0.99268025
504.02405,-70.36196,-0.9831061,-0.18303692
557.5647,-213.56218,-0.6652597,-0.7466121
491.46027,-169.24898,-0.8928147,-0.45042413
142.7217,-191.79074,0.17735913,0.98414624
427.2292,-79.26305,-0.87304264,-0.48764402
218.83917,-92.43472,-0.8232078,0.5677402
310.76556,-280.4351,-0.7687506,-0.63954866
59.33815,-298.73877,-0.5505374,-0.83481055
240.18501,-292.53403,0.04954111,0.99877214
274.11987,-221.24953,-0.9977752,-0.0666667
580.73126,-257.43213,-0.8157056,-0.57846725
36.44875,-94.678825,0.70755523,0.70665807
453.60132,-217.1582,-0.94599205,0.32418975
149.5473,-81.253136,0.074597225,0.9972138
313.1808,-0.0,0.986111,0.1660879
432.61472,-123.2108,-0.9118638,0.41049305
567.56647,-204.71855,-0.42521673,-0.9050915
284.87704,-88.66826,-0.99918467,-0.04037191
308.7789,-46.19863,-0.9706932,-0.24032216
533.7957,-289.72083,-0.14064007,-0.99006075
582.5525,-270.37415,-0.9348031,0.35516623
215.51653,-76.970695,-0.81532896,0.578998
327.73416,-140.61584,0.23447618,-0.9721218
278.9003,-11.053654,-0.72585434,-0.6878486
428.73416,-30.43376,-0.97125626,-0.23803611
110.845245,-183.1555,0.15098009,0.98853683
27.478943,-191.39456,-0.9674306,-0.25313672
293.22232,-59.177803,-0.7781282,-0.6281054
361.20425,-64.51529,-0.94723034,-0.3205536
572.282,-127.47789,-0.9103493,0.41384068
301.21872,-215.28639,-0.98182297,-0.18979876
310.46967,-88.286125,-0.96574575,0.25948995
260.88052,-258.82724,0.15186211,0.9884017
61.77324,-2.8041844,-0.65789795,0.7531071
65.77093,-161.41774,-0.7813138,0.6241385
250.15245,-210.4895,-0.080956005,0.99671775
193.30835,-78.58176,-0.80091685,0.59877574
511.3408,-110.401665,-0.9985001,0.05475048
200.12143,-51.26676,-0.84272534,0.5383437
393.74747,-215.85823,-0.9083468,-0.41821796
420.521,-199.23978,-0.9008664,-0.43409637
360.27692,-266.07758,-0.9863877,-0.16443609
123.22985,-49.102497,0.031839605,0.999493
70.04478,-0.65924454,-0.9992114,0.03970634
246.16171,-237.39613,0.12712826,0.9918864
324.67575,-189.14325,0.60989904,0.7924791
327.73483,-48.657833,-0.96853274,-0.248886
359.65637,-123.36907,-0.8242087,-0.56628615
361.55893,-2.2752874,-0.9693842,0.24554916
508.9484,-190.93736,-0.7269402,-0.68670076
593.94867,-162.7776,-0.26971576,-0.96294
499.46994,-91.96536,-0.9281844,-0.37212077
553.7524,-198.42017,-0.93478733,-0.35520786
422.71387,-125.86834,-0.6674313,0.7446714
162.29189,-115.98564,0.08461754,0.9964135
422.0861,-129.8483,0.30966297,-0.95084643
452.0398,-189.37337,-0.8408625,-0.5412488
174.06421,-278.40515,-0.7417708,0.6706535
104.780624,-135.81982,0.49728525,0.86758715
188.97453,-41.452106,-0.54320604,0.8395994
53.069885,-218.63765,-0.82632464,0.56319404
442.7005,-146.9901,-0.8597989,-0.51063263
4.7890897,-217.8562,-0.93646175,-0.3507697
249.14645,-74.56773,-0.87372696,0.4864167
202.10483,-87.52451,-0.031214664,0.99951273
419.19202,-186.34892,-0.22582462,-0.97416794
468.03162,-140.20818,-0.8358876,-0.54890066
51.791756,-175.64944,-0.83775765,0.54604214
74.29926,-119.51973,0.6020477,0.7984602
113.35724,-19.662144,0.7912326,0.6115154
342.6519,-80.68501,-0.9999003,0.014121395
506.76935,-274.5268,-0.4381742,-0.89889014
93.96236,-168.51971,-0.28711033,0.9578976
256.31998,-85.32176,-0.66116834,0.75023764
211.45409,-0.64354914,-0.9860305,0.16656466
36.883595,-268.267,-0.6072469,0.79451334
33.63933,-194.44034,-0.9459677,-0.32426095
169.94264,-29.187668,-0.55449444,0.83218735
22.172495,-76.47112,0.7203534,0.69360715
334.89838,-269.5001,-0.42002958,-0.9075104
529.08813,-241.87004,-0.36968252,-0.92915815
453.21338,-256.2266,-0.742929,-0.6693703
98.228195,-152.75798,0.3947298,0.91879725
474.29428,-123.41774,-0.94576186,-0.32486072
206.18776,-218.9285,0.30744806,0.95156485
599.68286,-27.283762,-0.4205416,0.90727335
72.98647,-163.93144,-0.8030905,0.5958569
364.31158,-92.2944,-0.15043709,0.98861957
528.54156,-160.40227,-0.95490795,0.29690206
402.3063,-77.7725,-0.96646583,-0.2567953
129.773,-169.20204,-0.053484775,0.99856865
597.67285,-192.3255,0.16750036,-0.985872
273.75055,-37.445168,-0.90792865,-0.41912472
173.70084,-73.10165,-0.5160711,0.8565458
81.658165,-276.70242,-0.7686834,0.63962936
490.8124,-104.15915,-0.9916242,-0.1291569
585.4252,-199.78789,-0.79058504,-0.61235213
374.43555,-238.34258,-0.84158343,-0.5401272
347.5418,-132.17485,0.17913534,-0.9838244
106.721954,-120.097336,0.86718804,0.49798077
162.41454,-139.05249,0.012972286,0.99991584
556.7498,-288.19162,-0.014614557,-0.9998932
358.8273,-255.82079,-0.57227844,-0.8200593
120.19145,-176.5303,0.19632554,0.9805388
321.09442,-89.51438,-0.99783987,0.0656939
130.5915,-263.46863,-0.485801,0.8740694
370.10358,-173.78546,-0.20203006,-0.97937936
7.563574,-82.32904,0.11122737,0.99379504
473.58908,-88.79273,-0.97035444,0.2416862
27.271667,-278.25803,-0.9997649,0.0216825
17.43553,-260.49155,-0.9723685,0.23345125
493.16357,-139.89395,-0.49279052,-0.870148
534.5606,-226.38472,-0.08769858,-0.996147
578.0529,-149.20064,-0.95009696,-0.3119545
432.6437,-178.17786,0.39307863,-0.9195048
600.0,-221.64406,-0.43318954,-0.9013029
334.3375,-3.6039093,-0.826193,-0.5633871
3.0025897,-136.72522,0.53913254,0.8422209
463.35373,-121.87975,-0.9342467,-0.35662717
406.16687,-69.86577,-0.8594969,-0.51114094
350.6047,-100.24463,0.59667534,-0.8024827
530.7743,-18.35606,-0.8956944,-0.44467023
342.02377,-300.0,-0.9734822,-0.22876294
242.10062,-279.837,-0.14017889,0.9901262
254.88742,-179.76118,0.7750448,0.63190633
358.0688,-116.05808,0.37576658,-0.92671436
520.07495,-98.222466,-0.9926044,-0.12139497
140.73047,-34.914173,0.46289647,0.8864124
133.65984,-155.62465,0.60942596,0.7928429
480.19647,-173.47218,-0.8425889,-0.53855723
368.60367,-23.563072,-0.78541017,0.61897564
446.49765,-116.30309,-0.99958086,0.028949486
550.32324,-135.56514,-0.97333705,-0.22937982
333.86444,-37.53392,-0.94607985,-0.32393333
566.23285,-0.4100855,-0.8019892,0.5973385
527.3206,-202.90172,-0.5119638,-0.85900706
553.56,-125.31279,-0.7168567,0.6972204
403.00128,-250.89842,-0.6205777,-0.7841449
566.0655,-164.14197,-0.9009597,-0.43390283
367.3594,-162.04549,0.4430022,-0.8965205
252.97943,-120.92906,-0.5113874,0.8593503
168.43175,-209.02481,0.96014905,0.27948835
420.68375,-291.2999,-0.09708294,-0.99527633
3.0589578,-258.49072,-0.9638459,0.26646015
79.75532,-297.96606,-0.913569,0.40668374
457.72543,-137.75465,-0.58282614,-0.81259686
87.92512,-210.56409,-0.5227722,0.8524725
160.11282,-95.15659,-0.1467107,0.98917943
425.8666,-211.1258,-0.9358805,-0.35231748
151.72783,-116.916595,0.20909858,0.97789454
51.274147,-262.07022,-0.4233486,0.9059669
155.91724,-149.77084,-0.1453312,0.9893831
481.7754,-253.13486,-0.43156156,-0.9020835
481.77155,-115.93508,-0.6763691,-0.7365627
339.06064,-73.65089,-0.9905975,-0.13680886
406.1794,-203.61777,-0.044140767,0.9990253
366.23145,-35.432945,-0.91156954,-0.41114593
31.931404,-277.16144,-0.2479471,0.96877354
467.47577,-163.17354,-0.9266021,0.37604332
78.42082,-211.25122,-0.7834268,0.62148404
470.43314,-114.698944,-0.9401719,-0.34070036
512.4197,-207.16138,-0.444857,-0.8956016
135.90984,-244.53424,-0.9960427,-0.088875495
121.26525,-289.3916,-0.9614175,-0.27509362
60.70862,-34.09445,0.74415004,0.66801244
130.27774,-223.84688,-0.16300672,0.986625
459.49493,-97.166695,-0.9989957,0.04480663
112.32784,-236.67264,0.9915767,0.12952067
398.95236,-33.286358,-0.52477115,-0.8512434
232.72345,-198.36975,0.61542326,0.78819686
290.09216,-185.42311,0.7500813,0.66134554
240.07796,-32.728218,-0.63968,0.76864135
4.293701,-196.40318,-0.9648363,-0.26285174
